instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
27969282,109255,ICICIGI26MAR1680PE,"ICICIGI",0,2026-03-30,1680,0.05,325,PE,NFO-OPT,NFO
30962690,120948,ICICIGI26MAR1660CE,"ICICIGI",0,2026-03-30,1660,0.05,325,CE,NFO-OPT,NFO
30966786,120964,ICICIGI26MAR1660PE,"ICICIGI",0,2026-03-30,1660,0.05,325,PE,NFO-OPT,NFO
27966978,109246,ICICIGI26MAR1640CE,"ICICIGI",0,2026-03-30,1640,0.05,325,CE,NFO-OPT,NFO
27967234,109247,ICICIGI26MAR1640PE,"ICICIGI",0,2026-03-30,1640,0.05,325,PE,NFO-OPT,NFO
30958338,120931,ICICIGI26MAR1620CE,"ICICIGI",0,2026-03-30,1620,0.05,325,CE,NFO-OPT,NFO
30958594,120932,ICICIGI26MAR1620PE,"ICICIGI",0,2026-03-30,1620,0.05,325,PE,NFO-OPT,NFO
27966466,109244,ICICIGI26MAR1600CE,"ICICIGI",0,2026-03-30,1600,0.05,325,CE,NFO-OPT,NFO
27966722,109245,ICICIGI26MAR1600PE,"ICICIGI",0,2026-03-30,1600,0.05,325,PE,NFO-OPT,NFO
27965954,109242,ICICIGI26MAR1560CE,"ICICIGI",0,2026-03-30,1560,0.05,325,CE,NFO-OPT,NFO
27966210,109243,ICICIGI26MAR1560PE,"ICICIGI",0,2026-03-30,1560,0.05,325,PE,NFO-OPT,NFO
27965442,109240,ICICIGI26MAR1520CE,"ICICIGI",0,2026-03-30,1520,0.05,325,CE,NFO-OPT,NFO
27965698,109241,ICICIGI26MAR1520PE,"ICICIGI",0,2026-03-30,1520,0.05,325,PE,NFO-OPT,NFO
31016450,121158,ICICIGI26APR1520CE,"ICICIGI",0,2026-04-28,1520,0.05,325,CE,NFO-OPT,NFO
31016706,121159,ICICIGI26APR1520PE,"ICICIGI",0,2026-04-28,1520,0.05,325,PE,NFO-OPT,NFO
31022850,121183,ICICIGI26APR1600CE,"ICICIGI",0,2026-04-28,1600,0.05,325,CE,NFO-OPT,NFO
31023106,121184,ICICIGI26APR1600PE,"ICICIGI",0,2026-04-28,1600,0.05,325,PE,NFO-OPT,NFO
31023362,121185,ICICIGI26APR1640CE,"ICICIGI",0,2026-04-28,1640,0.05,325,CE,NFO-OPT,NFO
31023618,121186,ICICIGI26APR1640PE,"ICICIGI",0,2026-04-28,1640,0.05,325,PE,NFO-OPT,NFO
31023874,121187,ICICIGI26APR1680CE,"ICICIGI",0,2026-04-28,1680,0.05,325,CE,NFO-OPT,NFO
31024130,121188,ICICIGI26APR1680PE,"ICICIGI",0,2026-04-28,1680,0.05,325,PE,NFO-OPT,NFO
31024386,121189,ICICIGI26APR1720CE,"ICICIGI",0,2026-04-28,1720,0.05,325,CE,NFO-OPT,NFO
31024642,121190,ICICIGI26APR1720PE,"ICICIGI",0,2026-04-28,1720,0.05,325,PE,NFO-OPT,NFO
31025410,121193,ICICIGI26APR1760CE,"ICICIGI",0,2026-04-28,1760,0.05,325,CE,NFO-OPT,NFO
31025666,121194,ICICIGI26APR1760PE,"ICICIGI",0,2026-04-28,1760,0.05,325,PE,NFO-OPT,NFO
31037186,121239,ICICIGI26APR1800CE,"ICICIGI",0,2026-04-28,1800,0.05,325,CE,NFO-OPT,NFO
31037442,121240,ICICIGI26APR1800PE,"ICICIGI",0,2026-04-28,1800,0.05,325,PE,NFO-OPT,NFO
31038210,121243,ICICIGI26APR1840CE,"ICICIGI",0,2026-04-28,1840,0.05,325,CE,NFO-OPT,NFO
31038466,121244,ICICIGI26APR1840PE,"ICICIGI",0,2026-04-28,1840,0.05,325,PE,NFO-OPT,NFO
31038722,121245,ICICIGI26APR1880CE,"ICICIGI",0,2026-04-28,1880,0.05,325,CE,NFO-OPT,NFO
31038978,121246,ICICIGI26APR1880PE,"ICICIGI",0,2026-04-28,1880,0.05,325,PE,NFO-OPT,NFO
31039746,121249,ICICIGI26APR1920CE,"ICICIGI",0,2026-04-28,1920,0.05,325,CE,NFO-OPT,NFO
31040002,121250,ICICIGI26APR1920PE,"ICICIGI",0,2026-04-28,1920,0.05,325,PE,NFO-OPT,NFO
31041026,121254,ICICIGI26APR1960CE,"ICICIGI",0,2026-04-28,1960,0.05,325,CE,NFO-OPT,NFO
31041282,121255,ICICIGI26APR1960PE,"ICICIGI",0,2026-04-28,1960,0.05,325,PE,NFO-OPT,NFO
31042050,121258,ICICIGI26APR2000CE,"ICICIGI",0,2026-04-28,2000,0.05,325,CE,NFO-OPT,NFO
31042306,121259,ICICIGI26APR2000PE,"ICICIGI",0,2026-04-28,2000,0.05,325,PE,NFO-OPT,NFO
31042562,121260,ICICIGI26APR2040CE,"ICICIGI",0,2026-04-28,2040,0.05,325,CE,NFO-OPT,NFO
31042818,121261,ICICIGI26APR2040PE,"ICICIGI",0,2026-04-28,2040,0.05,325,PE,NFO-OPT,NFO
31043074,121262,ICICIGI26APR2080CE,"ICICIGI",0,2026-04-28,2080,0.05,325,CE,NFO-OPT,NFO
31043330,121263,ICICIGI26APR2080PE,"ICICIGI",0,2026-04-28,2080,0.05,325,PE,NFO-OPT,NFO
31044098,121266,ICICIGI26APR2160CE,"ICICIGI",0,2026-04-28,2160,0.05,325,CE,NFO-OPT,NFO
31044354,121267,ICICIGI26APR2160PE,"ICICIGI",0,2026-04-28,2160,0.05,325,PE,NFO-OPT,NFO
28097538,109756,ICICIPRULI26FEB655CE,"ICICIPRULI",0,2026-02-24,655,0.05,925,CE,NFO-OPT,NFO
28097794,109757,ICICIPRULI26FEB655PE,"ICICIPRULI",0,2026-02-24,655,0.05,925,PE,NFO-OPT,NFO
26254338,102556,ICICIPRULI26FEB660CE,"ICICIPRULI",0,2026-02-24,660,0.05,925,CE,NFO-OPT,NFO
26254594,102557,ICICIPRULI26FEB660PE,"ICICIPRULI",0,2026-02-24,660,0.05,925,PE,NFO-OPT,NFO
26253826,102554,ICICIPRULI26FEB650CE,"ICICIPRULI",0,2026-02-24,650,0.05,925,CE,NFO-OPT,NFO
26254082,102555,ICICIPRULI26FEB650PE,"ICICIPRULI",0,2026-02-24,650,0.05,925,PE,NFO-OPT,NFO
28098050,109758,ICICIPRULI26FEB665CE,"ICICIPRULI",0,2026-02-24,665,0.05,925,CE,NFO-OPT,NFO
28098306,109759,ICICIPRULI26FEB665PE,"ICICIPRULI",0,2026-02-24,665,0.05,925,PE,NFO-OPT,NFO
28097026,109754,ICICIPRULI26FEB645CE,"ICICIPRULI",0,2026-02-24,645,0.05,925,CE,NFO-OPT,NFO
28097282,109755,ICICIPRULI26FEB645PE,"ICICIPRULI",0,2026-02-24,645,0.05,925,PE,NFO-OPT,NFO
26254850,102558,ICICIPRULI26FEB670CE,"ICICIPRULI",0,2026-02-24,670,0.05,925,CE,NFO-OPT,NFO
26255106,102559,ICICIPRULI26FEB670PE,"ICICIPRULI",0,2026-02-24,670,0.05,925,PE,NFO-OPT,NFO
26253314,102552,ICICIPRULI26FEB640CE,"ICICIPRULI",0,2026-02-24,640,0.05,925,CE,NFO-OPT,NFO
26253570,102553,ICICIPRULI26FEB640PE,"ICICIPRULI",0,2026-02-24,640,0.05,925,PE,NFO-OPT,NFO
28098562,109760,ICICIPRULI26FEB675CE,"ICICIPRULI",0,2026-02-24,675,0.05,925,CE,NFO-OPT,NFO
28098818,109761,ICICIPRULI26FEB675PE,"ICICIPRULI",0,2026-02-24,675,0.05,925,PE,NFO-OPT,NFO
28096514,109752,ICICIPRULI26FEB635CE,"ICICIPRULI",0,2026-02-24,635,0.05,925,CE,NFO-OPT,NFO
28096770,109753,ICICIPRULI26FEB635PE,"ICICIPRULI",0,2026-02-24,635,0.05,925,PE,NFO-OPT,NFO
26255362,102560,ICICIPRULI26FEB680CE,"ICICIPRULI",0,2026-02-24,680,0.05,925,CE,NFO-OPT,NFO
26255618,102561,ICICIPRULI26FEB680PE,"ICICIPRULI",0,2026-02-24,680,0.05,925,PE,NFO-OPT,NFO
26252802,102550,ICICIPRULI26FEB630CE,"ICICIPRULI",0,2026-02-24,630,0.05,925,CE,NFO-OPT,NFO
26253058,102551,ICICIPRULI26FEB630PE,"ICICIPRULI",0,2026-02-24,630,0.05,925,PE,NFO-OPT,NFO
28099074,109762,ICICIPRULI26FEB685CE,"ICICIPRULI",0,2026-02-24,685,0.05,925,CE,NFO-OPT,NFO
28099330,109763,ICICIPRULI26FEB685PE,"ICICIPRULI",0,2026-02-24,685,0.05,925,PE,NFO-OPT,NFO
28096002,109750,ICICIPRULI26FEB625CE,"ICICIPRULI",0,2026-02-24,625,0.05,925,CE,NFO-OPT,NFO
28096258,109751,ICICIPRULI26FEB625PE,"ICICIPRULI",0,2026-02-24,625,0.05,925,PE,NFO-OPT,NFO
26255874,102562,ICICIPRULI26FEB690CE,"ICICIPRULI",0,2026-02-24,690,0.05,925,CE,NFO-OPT,NFO
26256130,102563,ICICIPRULI26FEB690PE,"ICICIPRULI",0,2026-02-24,690,0.05,925,PE,NFO-OPT,NFO
26251522,102545,ICICIPRULI26FEB620CE,"ICICIPRULI",0,2026-02-24,620,0.05,925,CE,NFO-OPT,NFO
26251778,102546,ICICIPRULI26FEB620PE,"ICICIPRULI",0,2026-02-24,620,0.05,925,PE,NFO-OPT,NFO
28099842,109765,ICICIPRULI26FEB695PE,"ICICIPRULI",0,2026-02-24,695,0.05,925,PE,NFO-OPT,NFO
26287874,102687,ICICIPRULI26FEB780CE,"ICICIPRULI",0,2026-02-24,780,0.05,925,CE,NFO-OPT,NFO
26286082,102680,ICICIPRULI26FEB750CE,"ICICIPRULI",0,2026-02-24,750,0.05,925,CE,NFO-OPT,NFO
26286338,102681,ICICIPRULI26FEB750PE,"ICICIPRULI",0,2026-02-24,750,0.05,925,PE,NFO-OPT,NFO
26285570,102678,ICICIPRULI26FEB740CE,"ICICIPRULI",0,2026-02-24,740,0.05,925,CE,NFO-OPT,NFO
26285826,102679,ICICIPRULI26FEB740PE,"ICICIPRULI",0,2026-02-24,740,0.05,925,PE,NFO-OPT,NFO
28101634,109772,ICICIPRULI26FEB735CE,"ICICIPRULI",0,2026-02-24,735,0.05,925,CE,NFO-OPT,NFO
26285058,102676,ICICIPRULI26FEB730CE,"ICICIPRULI",0,2026-02-24,730,0.05,925,CE,NFO-OPT,NFO
26285314,102677,ICICIPRULI26FEB730PE,"ICICIPRULI",0,2026-02-24,730,0.05,925,PE,NFO-OPT,NFO
26283778,102671,ICICIPRULI26FEB720CE,"ICICIPRULI",0,2026-02-24,720,0.05,925,CE,NFO-OPT,NFO
26284802,102675,ICICIPRULI26FEB720PE,"ICICIPRULI",0,2026-02-24,720,0.05,925,PE,NFO-OPT,NFO
28100610,109768,ICICIPRULI26FEB715CE,"ICICIPRULI",0,2026-02-24,715,0.05,925,CE,NFO-OPT,NFO
28100866,109769,ICICIPRULI26FEB715PE,"ICICIPRULI",0,2026-02-24,715,0.05,925,PE,NFO-OPT,NFO
26256898,102566,ICICIPRULI26FEB710CE,"ICICIPRULI",0,2026-02-24,710,0.05,925,CE,NFO-OPT,NFO
26283522,102670,ICICIPRULI26FEB710PE,"ICICIPRULI",0,2026-02-24,710,0.05,925,PE,NFO-OPT,NFO
28100098,109766,ICICIPRULI26FEB705CE,"ICICIPRULI",0,2026-02-24,705,0.05,925,CE,NFO-OPT,NFO
28100354,109767,ICICIPRULI26FEB705PE,"ICICIPRULI",0,2026-02-24,705,0.05,925,PE,NFO-OPT,NFO
26256386,102564,ICICIPRULI26FEB700CE,"ICICIPRULI",0,2026-02-24,700,0.05,925,CE,NFO-OPT,NFO
26256642,102565,ICICIPRULI26FEB700PE,"ICICIPRULI",0,2026-02-24,700,0.05,925,PE,NFO-OPT,NFO
28099586,109764,ICICIPRULI26FEB695CE,"ICICIPRULI",0,2026-02-24,695,0.05,925,CE,NFO-OPT,NFO
28095490,109748,ICICIPRULI26FEB615CE,"ICICIPRULI",0,2026-02-24,615,0.05,925,CE,NFO-OPT,NFO
28095746,109749,ICICIPRULI26FEB615PE,"ICICIPRULI",0,2026-02-24,615,0.05,925,PE,NFO-OPT,NFO
26249474,102537,ICICIPRULI26FEB610CE,"ICICIPRULI",0,2026-02-24,610,0.05,925,CE,NFO-OPT,NFO
26251266,102544,ICICIPRULI26FEB610PE,"ICICIPRULI",0,2026-02-24,610,0.05,925,PE,NFO-OPT,NFO
28092930,109738,ICICIPRULI26FEB605CE,"ICICIPRULI",0,2026-02-24,605,0.05,925,CE,NFO-OPT,NFO
28093186,109739,ICICIPRULI26FEB605PE,"ICICIPRULI",0,2026-02-24,605,0.05,925,PE,NFO-OPT,NFO
26245634,102522,ICICIPRULI26FEB600CE,"ICICIPRULI",0,2026-02-24,600,0.05,925,CE,NFO-OPT,NFO
26249218,102536,ICICIPRULI26FEB600PE,"ICICIPRULI",0,2026-02-24,600,0.05,925,PE,NFO-OPT,NFO
28090626,109729,ICICIPRULI26FEB595CE,"ICICIPRULI",0,2026-02-24,595,0.05,925,CE,NFO-OPT,NFO
28090882,109730,ICICIPRULI26FEB595PE,"ICICIPRULI",0,2026-02-24,595,0.05,925,PE,NFO-OPT,NFO
26245122,102520,ICICIPRULI26FEB590CE,"ICICIPRULI",0,2026-02-24,590,0.05,925,CE,NFO-OPT,NFO
26245378,102521,ICICIPRULI26FEB590PE,"ICICIPRULI",0,2026-02-24,590,0.05,925,PE,NFO-OPT,NFO
28090114,109727,ICICIPRULI26FEB585CE,"ICICIPRULI",0,2026-02-24,585,0.05,925,CE,NFO-OPT,NFO
28090370,109728,ICICIPRULI26FEB585PE,"ICICIPRULI",0,2026-02-24,585,0.05,925,PE,NFO-OPT,NFO
26244354,102517,ICICIPRULI26FEB580CE,"ICICIPRULI",0,2026-02-24,580,0.05,925,CE,NFO-OPT,NFO
26244610,102518,ICICIPRULI26FEB580PE,"ICICIPRULI",0,2026-02-24,580,0.05,925,PE,NFO-OPT,NFO
28089602,109725,ICICIPRULI26FEB575CE,"ICICIPRULI",0,2026-02-24,575,0.05,925,CE,NFO-OPT,NFO
28089858,109726,ICICIPRULI26FEB575PE,"ICICIPRULI",0,2026-02-24,575,0.05,925,PE,NFO-OPT,NFO
26243842,102515,ICICIPRULI26FEB570CE,"ICICIPRULI",0,2026-02-24,570,0.05,925,CE,NFO-OPT,NFO
26244098,102516,ICICIPRULI26FEB570PE,"ICICIPRULI",0,2026-02-24,570,0.05,925,PE,NFO-OPT,NFO
28089090,109723,ICICIPRULI26FEB565CE,"ICICIPRULI",0,2026-02-24,565,0.05,925,CE,NFO-OPT,NFO
28089346,109724,ICICIPRULI26FEB565PE,"ICICIPRULI",0,2026-02-24,565,0.05,925,PE,NFO-OPT,NFO
26241538,102506,ICICIPRULI26FEB560CE,"ICICIPRULI",0,2026-02-24,560,0.05,925,CE,NFO-OPT,NFO
26241794,102507,ICICIPRULI26FEB560PE,"ICICIPRULI",0,2026-02-24,560,0.05,925,PE,NFO-OPT,NFO
26241026,102504,ICICIPRULI26FEB550CE,"ICICIPRULI",0,2026-02-24,550,0.05,925,CE,NFO-OPT,NFO
26241282,102505,ICICIPRULI26FEB550PE,"ICICIPRULI",0,2026-02-24,550,0.05,925,PE,NFO-OPT,NFO
26240002,102500,ICICIPRULI26FEB540CE,"ICICIPRULI",0,2026-02-24,540,0.05,925,CE,NFO-OPT,NFO
26240258,102501,ICICIPRULI26FEB540PE,"ICICIPRULI",0,2026-02-24,540,0.05,925,PE,NFO-OPT,NFO
26239490,102498,ICICIPRULI26FEB530CE,"ICICIPRULI",0,2026-02-24,530,0.05,925,CE,NFO-OPT,NFO
26239746,102499,ICICIPRULI26FEB530PE,"ICICIPRULI",0,2026-02-24,530,0.05,925,PE,NFO-OPT,NFO
28125442,109865,ICICIPRULI26MAR660CE,"ICICIPRULI",0,2026-03-30,660,0.05,925,CE,NFO-OPT,NFO
28156418,109986,ICICIPRULI26MAR660PE,"ICICIPRULI",0,2026-03-30,660,0.05,925,PE,NFO-OPT,NFO
31078146,121399,ICICIPRULI26MAR665CE,"ICICIPRULI",0,2026-03-30,665,0.05,925,CE,NFO-OPT,NFO
31078402,121400,ICICIPRULI26MAR665PE,"ICICIPRULI",0,2026-03-30,665,0.05,925,PE,NFO-OPT,NFO
31077634,121397,ICICIPRULI26MAR655CE,"ICICIPRULI",0,2026-03-30,655,0.05,925,CE,NFO-OPT,NFO
31077890,121398,ICICIPRULI26MAR655PE,"ICICIPRULI",0,2026-03-30,655,0.05,925,PE,NFO-OPT,NFO
28157442,109990,ICICIPRULI26MAR670CE,"ICICIPRULI",0,2026-03-30,670,0.05,925,CE,NFO-OPT,NFO
28164354,110017,ICICIPRULI26MAR670PE,"ICICIPRULI",0,2026-03-30,670,0.05,925,PE,NFO-OPT,NFO
28124930,109863,ICICIPRULI26MAR650CE,"ICICIPRULI",0,2026-03-30,650,0.05,925,CE,NFO-OPT,NFO
28125186,109864,ICICIPRULI26MAR650PE,"ICICIPRULI",0,2026-03-30,650,0.05,925,PE,NFO-OPT,NFO
31078658,121401,ICICIPRULI26MAR675CE,"ICICIPRULI",0,2026-03-30,675,0.05,925,CE,NFO-OPT,NFO
31078914,121402,ICICIPRULI26MAR675PE,"ICICIPRULI",0,2026-03-30,675,0.05,925,PE,NFO-OPT,NFO
31077122,121395,ICICIPRULI26MAR645CE,"ICICIPRULI",0,2026-03-30,645,0.05,925,CE,NFO-OPT,NFO
31077378,121396,ICICIPRULI26MAR645PE,"ICICIPRULI",0,2026-03-30,645,0.05,925,PE,NFO-OPT,NFO
28164610,110018,ICICIPRULI26MAR680CE,"ICICIPRULI",0,2026-03-30,680,0.05,925,CE,NFO-OPT,NFO
28169218,110036,ICICIPRULI26MAR680PE,"ICICIPRULI",0,2026-03-30,680,0.05,925,PE,NFO-OPT,NFO
28122370,109853,ICICIPRULI26MAR640CE,"ICICIPRULI",0,2026-03-30,640,0.05,925,CE,NFO-OPT,NFO
28122626,109854,ICICIPRULI26MAR640PE,"ICICIPRULI",0,2026-03-30,640,0.05,925,PE,NFO-OPT,NFO
31079170,121403,ICICIPRULI26MAR685CE,"ICICIPRULI",0,2026-03-30,685,0.05,925,CE,NFO-OPT,NFO
31079426,121404,ICICIPRULI26MAR685PE,"ICICIPRULI",0,2026-03-30,685,0.05,925,PE,NFO-OPT,NFO
31076610,121393,ICICIPRULI26MAR635CE,"ICICIPRULI",0,2026-03-30,635,0.05,925,CE,NFO-OPT,NFO
31076866,121394,ICICIPRULI26MAR635PE,"ICICIPRULI",0,2026-03-30,635,0.05,925,PE,NFO-OPT,NFO
28169474,110037,ICICIPRULI26MAR690CE,"ICICIPRULI",0,2026-03-30,690,0.05,925,CE,NFO-OPT,NFO
28169730,110038,ICICIPRULI26MAR690PE,"ICICIPRULI",0,2026-03-30,690,0.05,925,PE,NFO-OPT,NFO
28121858,109851,ICICIPRULI26MAR630CE,"ICICIPRULI",0,2026-03-30,630,0.05,925,CE,NFO-OPT,NFO
28122114,109852,ICICIPRULI26MAR630PE,"ICICIPRULI",0,2026-03-30,630,0.05,925,PE,NFO-OPT,NFO
31079682,121405,ICICIPRULI26MAR695CE,"ICICIPRULI",0,2026-03-30,695,0.05,925,CE,NFO-OPT,NFO
31079938,121406,ICICIPRULI26MAR695PE,"ICICIPRULI",0,2026-03-30,695,0.05,925,PE,NFO-OPT,NFO
31076098,121391,ICICIPRULI26MAR625CE,"ICICIPRULI",0,2026-03-30,625,0.05,925,CE,NFO-OPT,NFO
31076354,121392,ICICIPRULI26MAR625PE,"ICICIPRULI",0,2026-03-30,625,0.05,925,PE,NFO-OPT,NFO
28170242,110040,ICICIPRULI26MAR700PE,"ICICIPRULI",0,2026-03-30,700,0.05,925,PE,NFO-OPT,NFO
28175106,110059,ICICIPRULI26MAR750CE,"ICICIPRULI",0,2026-03-30,750,0.05,925,CE,NFO-OPT,NFO
28175362,110060,ICICIPRULI26MAR750PE,"ICICIPRULI",0,2026-03-30,750,0.05,925,PE,NFO-OPT,NFO
28174082,110055,ICICIPRULI26MAR740CE,"ICICIPRULI",0,2026-03-30,740,0.05,925,CE,NFO-OPT,NFO
28174338,110056,ICICIPRULI26MAR740PE,"ICICIPRULI",0,2026-03-30,740,0.05,925,PE,NFO-OPT,NFO
28171522,110045,ICICIPRULI26MAR730CE,"ICICIPRULI",0,2026-03-30,730,0.05,925,CE,NFO-OPT,NFO
28171778,110046,ICICIPRULI26MAR730PE,"ICICIPRULI",0,2026-03-30,730,0.05,925,PE,NFO-OPT,NFO
28171010,110043,ICICIPRULI26MAR720CE,"ICICIPRULI",0,2026-03-30,720,0.05,925,CE,NFO-OPT,NFO
28171266,110044,ICICIPRULI26MAR720PE,"ICICIPRULI",0,2026-03-30,720,0.05,925,PE,NFO-OPT,NFO
31080706,121409,ICICIPRULI26MAR715CE,"ICICIPRULI",0,2026-03-30,715,0.05,925,CE,NFO-OPT,NFO
31080962,121410,ICICIPRULI26MAR715PE,"ICICIPRULI",0,2026-03-30,715,0.05,925,PE,NFO-OPT,NFO
28170498,110041,ICICIPRULI26MAR710CE,"ICICIPRULI",0,2026-03-30,710,0.05,925,CE,NFO-OPT,NFO
28170754,110042,ICICIPRULI26MAR710PE,"ICICIPRULI",0,2026-03-30,710,0.05,925,PE,NFO-OPT,NFO
31080194,121407,ICICIPRULI26MAR705CE,"ICICIPRULI",0,2026-03-30,705,0.05,925,CE,NFO-OPT,NFO
31080450,121408,ICICIPRULI26MAR705PE,"ICICIPRULI",0,2026-03-30,705,0.05,925,PE,NFO-OPT,NFO
28169986,110039,ICICIPRULI26MAR700CE,"ICICIPRULI",0,2026-03-30,700,0.05,925,CE,NFO-OPT,NFO
28121346,109849,ICICIPRULI26MAR620CE,"ICICIPRULI",0,2026-03-30,620,0.05,925,CE,NFO-OPT,NFO
28121602,109850,ICICIPRULI26MAR620PE,"ICICIPRULI",0,2026-03-30,620,0.05,925,PE,NFO-OPT,NFO
31075586,121389,ICICIPRULI26MAR615CE,"ICICIPRULI",0,2026-03-30,615,0.05,925,CE,NFO-OPT,NFO
31075842,121390,ICICIPRULI26MAR615PE,"ICICIPRULI",0,2026-03-30,615,0.05,925,PE,NFO-OPT,NFO
28120834,109847,ICICIPRULI26MAR610CE,"ICICIPRULI",0,2026-03-30,610,0.05,925,CE,NFO-OPT,NFO
28121090,109848,ICICIPRULI26MAR610PE,"ICICIPRULI",0,2026-03-30,610,0.05,925,PE,NFO-OPT,NFO
31075074,121387,ICICIPRULI26MAR605CE,"ICICIPRULI",0,2026-03-30,605,0.05,925,CE,NFO-OPT,NFO
31075330,121388,ICICIPRULI26MAR605PE,"ICICIPRULI",0,2026-03-30,605,0.05,925,PE,NFO-OPT,NFO
28120322,109845,ICICIPRULI26MAR600CE,"ICICIPRULI",0,2026-03-30,600,0.05,925,CE,NFO-OPT,NFO
28120578,109846,ICICIPRULI26MAR600PE,"ICICIPRULI",0,2026-03-30,600,0.05,925,PE,NFO-OPT,NFO
31074562,121385,ICICIPRULI26MAR595CE,"ICICIPRULI",0,2026-03-30,595,0.05,925,CE,NFO-OPT,NFO
31074818,121386,ICICIPRULI26MAR595PE,"ICICIPRULI",0,2026-03-30,595,0.05,925,PE,NFO-OPT,NFO
28119810,109843,ICICIPRULI26MAR590CE,"ICICIPRULI",0,2026-03-30,590,0.05,925,CE,NFO-OPT,NFO
28120066,109844,ICICIPRULI26MAR590PE,"ICICIPRULI",0,2026-03-30,590,0.05,925,PE,NFO-OPT,NFO
31072514,121377,ICICIPRULI26MAR585CE,"ICICIPRULI",0,2026-03-30,585,0.05,925,CE,NFO-OPT,NFO
31072770,121378,ICICIPRULI26MAR585PE,"ICICIPRULI",0,2026-03-30,585,0.05,925,PE,NFO-OPT,NFO
28119298,109841,ICICIPRULI26MAR580CE,"ICICIPRULI",0,2026-03-30,580,0.05,925,CE,NFO-OPT,NFO
28119554,109842,ICICIPRULI26MAR580PE,"ICICIPRULI",0,2026-03-30,580,0.05,925,PE,NFO-OPT,NFO
31072002,121375,ICICIPRULI26MAR575CE,"ICICIPRULI",0,2026-03-30,575,0.05,925,CE,NFO-OPT,NFO
31072258,121376,ICICIPRULI26MAR575PE,"ICICIPRULI",0,2026-03-30,575,0.05,925,PE,NFO-OPT,NFO
28118786,109839,ICICIPRULI26MAR570CE,"ICICIPRULI",0,2026-03-30,570,0.05,925,CE,NFO-OPT,NFO
28119042,109840,ICICIPRULI26MAR570PE,"ICICIPRULI",0,2026-03-30,570,0.05,925,PE,NFO-OPT,NFO
31071490,121373,ICICIPRULI26MAR565CE,"ICICIPRULI",0,2026-03-30,565,0.05,925,CE,NFO-OPT,NFO
31071746,121374,ICICIPRULI26MAR565PE,"ICICIPRULI",0,2026-03-30,565,0.05,925,PE,NFO-OPT,NFO
28118274,109837,ICICIPRULI26MAR560CE,"ICICIPRULI",0,2026-03-30,560,0.05,925,CE,NFO-OPT,NFO
28118530,109838,ICICIPRULI26MAR560PE,"ICICIPRULI",0,2026-03-30,560,0.05,925,PE,NFO-OPT,NFO
28117762,109835,ICICIPRULI26MAR550CE,"ICICIPRULI",0,2026-03-30,550,0.05,925,CE,NFO-OPT,NFO
28118018,109836,ICICIPRULI26MAR550PE,"ICICIPRULI",0,2026-03-30,550,0.05,925,PE,NFO-OPT,NFO
28117250,109833,ICICIPRULI26MAR540CE,"ICICIPRULI",0,2026-03-30,540,0.05,925,CE,NFO-OPT,NFO
28117506,109834,ICICIPRULI26MAR540PE,"ICICIPRULI",0,2026-03-30,540,0.05,925,PE,NFO-OPT,NFO
28116738,109831,ICICIPRULI26MAR530CE,"ICICIPRULI",0,2026-03-30,530,0.05,925,CE,NFO-OPT,NFO
28116994,109832,ICICIPRULI26MAR530PE,"ICICIPRULI",0,2026-03-30,530,0.05,925,PE,NFO-OPT,NFO
31167746,121749,ICICIPRULI26APR520CE,"ICICIPRULI",0,2026-04-28,520,0.05,925,CE,NFO-OPT,NFO
31168002,121750,ICICIPRULI26APR520PE,"ICICIPRULI",0,2026-04-28,520,0.05,925,PE,NFO-OPT,NFO
31168770,121753,ICICIPRULI26APR540CE,"ICICIPRULI",0,2026-04-28,540,0.05,925,CE,NFO-OPT,NFO
31169026,121754,ICICIPRULI26APR540PE,"ICICIPRULI",0,2026-04-28,540,0.05,925,PE,NFO-OPT,NFO
31169794,121757,ICICIPRULI26APR560CE,"ICICIPRULI",0,2026-04-28,560,0.05,925,CE,NFO-OPT,NFO
31170050,121758,ICICIPRULI26APR560PE,"ICICIPRULI",0,2026-04-28,560,0.05,925,PE,NFO-OPT,NFO
31170306,121759,ICICIPRULI26APR570CE,"ICICIPRULI",0,2026-04-28,570,0.05,925,CE,NFO-OPT,NFO
31170562,121760,ICICIPRULI26APR570PE,"ICICIPRULI",0,2026-04-28,570,0.05,925,PE,NFO-OPT,NFO
31170818,121761,ICICIPRULI26APR580CE,"ICICIPRULI",0,2026-04-28,580,0.05,925,CE,NFO-OPT,NFO
31171074,121762,ICICIPRULI26APR580PE,"ICICIPRULI",0,2026-04-28,580,0.05,925,PE,NFO-OPT,NFO
31171330,121763,ICICIPRULI26APR590CE,"ICICIPRULI",0,2026-04-28,590,0.05,925,CE,NFO-OPT,NFO
31171586,121764,ICICIPRULI26APR590PE,"ICICIPRULI",0,2026-04-28,590,0.05,925,PE,NFO-OPT,NFO
31172354,121767,ICICIPRULI26APR600CE,"ICICIPRULI",0,2026-04-28,600,0.05,925,CE,NFO-OPT,NFO
31172610,121768,ICICIPRULI26APR600PE,"ICICIPRULI",0,2026-04-28,600,0.05,925,PE,NFO-OPT,NFO
31172866,121769,ICICIPRULI26APR610CE,"ICICIPRULI",0,2026-04-28,610,0.05,925,CE,NFO-OPT,NFO
